8.439336,4.086214,0.7,0.7
8.443512,5.446557,0.7,0.7
8.37674,6.70039,0.7,0.7
8.265223,7.923227,0.7,0.7
7.481288,8.72297,0.7,0.7
6.275298,8.916468,0.7,0.7
4.949759,9.066286,0.7,0.7
3.648024,9.071541,0.7,0.7
2.458459,9.023588,0.7,0.7
1.295297,8.983312,0.7,0.7
0.055162,8.922083,0.7,0.7
-1.728766,9.025001,0.7,0.7
-3.713666,9.00701,0.7,0.7
-4.704894,8.972813,0.7,0.7
-5.552451,8.91694,0.7,0.7
-6.476648,8.855929,0.7,0.7
-7.821156,8.874306,0.7,0.7
-9.033824,8.960702,0.7,0.7
-10.355729,8.982052,0.7,0.7
-11.702161,8.908549,0.7,0.7
-12.924167,8.958827,0.7,0.7
-14.089001,8.927937,0.7,0.7
-14.577721,7.838588,0.7,0.7
-14.654663,6.442544,0.7,0.7
-14.802868,5.24016,0.7,0.7
-14.838859,4.066044,0.7,0.7
-14.818282,2.746969,0.7,0.7
-14.76962,1.402115,0.7,0.7
-14.381547,0.318047,0.7,0.7
-13.135672,0.255137,0.7,0.7
-11.713048,0.391369,0.7,0.7
-10.409126,0.418522,0.7,0.7
-9.05121,0.336511,0.7,0.7
-7.968654,0.175126,0.7,0.7
-6.47346,0.141605,0.7,0.7
-4.827796,0.15399,0.7,0.7
-4.025111,0.163471,0.7,0.7
-2.855627,0.271351,0.7,0.7
-1.400733,0.291277,0.7,0.7
-0.160856,0.188678,0.7,0.7
0.898109,0.099808,0.7,0.7
2.11578,0.109109,0.7,0.7
3.457238,0.145787,0.7,0.7
4.805022,0.02561,0.7,0.7
6.01267,0.052858,0.7,0.7
7.195697,0.052693,0.7,0.7
8.410404,0.433928,0.7,0.7
8.554564,1.76798,0.7,0.7
8.461787,3.198463,0.7,0.7
8.348884,4.522928,0.7,0.7
